Date1 Month,Date1 Day,Date1 Year,Date2 Month,Date2 Day,Date2 Year,Years Apart,Days Apart
6,20,2003,3,15,2026,22,274
6,7,1902,12,9,2026,124,216
8,22,2005,12,19,2025,20,124
4,20,1958,9,24,2025,67,174
4,10,1931,4,1,2026,95,15
5,2,1965,3,2,2025,59,319
8,2,1938,5,12,2026,87,305
1,30,1904,1,16,2026,122,17
7,14,1995,8,5,2025,30,30
6,18,2016,10,25,2026,10,131
4,14,1909,1,11,2026,116,301
7,1,1966,8,9,2025,59,54
10,31,2009,5,26,2025,15,211
6,4,1946,4,11,2025,78,331
6,1,1935,2,10,2025,89,277
9,24,1953,10,29,2026,73,53
8,31,2023,1,29,2026,2,152
5,4,2023,12,29,2025,2,240
10,26,1972,7,17,2026,53,277
7,10,1945,1,24,2026,80,218
9,18,2021,9,24,2025,4,7
8,20,1902,7,25,2026,124,5
2,27,1938,1,13,2026,87,342
4,20,2020,6,29,2026,6,71
6,23,2001,3,11,2026,24,267
1,31,1932,2,27,2026,94,51
9,22,1934,7,20,2026,91,324
11,3,1900,11,12,2026,126,40
12,12,1904,10,16,2026,121,338
6,17,2017,7,31,2025,8,46
8,22,1988,2,4,2026,37,175
4,25,1941,6,3,2025,84,60
5,19,1949,4,3,2026,76,338
11,12,1927,9,29,2026,98,346
6,26,2010,7,13,2025,15,21
4,3,1933,1,28,2025,91,323
6,12,1967,1,27,2026,58,244
12,19,1942,8,1,2026,83,246
6,24,1938,8,3,2026,88,62
11,23,1966,1,11,2026,59,64
3,22,1987,12,30,2026,39,293
10,24,1942,11,25,2026,84,53
2,10,1907,1,22,2026,119,11
7,12,1933,8,28,2026,93,70
3,4,1922,5,29,2026,104,112
1,7,1930,5,17,2026,96,154
5,5,1997,9,20,2026,29,145
3,26,2020,8,29,2026,6,157
12,16,1928,7,25,2025,96,245
12,9,1909,2,24,2026,116,106
6,22,1976,10,25,2025,49,137
10,3,1972,3,11,2026,53,172
4,30,1953,1,17,2025,71,280
7,6,2022,11,8,2025,3,126
3,3,1992,5,18,2026,34,84
9,26,1952,6,12,2026,73,277
5,29,1900,11,19,2025,125,205
12,9,1936,7,27,2026,89,252
8,7,2009,11,6,2025,16,95
10,30,2005,12,30,2026,21,66
7,4,1944,8,13,2026,82,60
12,13,1911,2,3,2025,113,81
4,24,1928,4,15,2026,98,15
4,27,1915,12,3,2025,110,248
11,8,1975,6,6,2026,50,223
8,30,1944,4,26,2025,80,259
2,19,1975,4,9,2026,51,62
2,7,1967,1,22,2026,58,364
8,31,1967,2,27,2026,58,195
11,18,2022,2,17,2025,2,92
11,28,2018,2,11,2026,7,77
6,3,1964,8,24,2025,61,97
5,9,2024,6,25,2026,2,47
10,25,1913,9,4,2026,112,342
8,28,2010,3,21,2025,14,209
3,19,1902,8,8,2026,124,173
4,16,1913,5,2,2026,113,44
8,6,1957,12,29,2025,68,162
1,6,1942,10,17,2025,83,305
1,12,2020,7,26,2026,6,197
5,2,1957,4,11,2025,67,361
1,30,1960,12,20,2025,65,341
12,16,1972,3,27,2025,52,114
5,12,2011,7,10,2025,14,63
5,4,1990,1,24,2026,35,274
11,3,1921,2,27,2026,104,142
7,5,1981,11,1,2026,45,130
12,23,1964,7,6,2026,61,210
10,15,2011,3,22,2026,14,162
6,25,1997,6,25,2025,28,7
5,24,1978,3,16,2025,46,308
4,27,1991,11,28,2025,34,224
3,8,1946,4,4,2026,80,47
2,2,1921,3,24,2025,104,76
2,13,1961,4,7,2026,65,69
4,18,1951,7,30,2026,75,122
10,14,1941,11,22,2025,84,60
6,5,1938,10,8,2026,88,147
12,1,2014,4,11,2025,10,134
12,19,2025,11,10,2026,0,326
7,8,1928,5,3,2026,97,323
8,13,1967,8,6,2026,59,8
10,5,1992,12,14,2025,33,78
7,2,1967,7,8,2026,59,21
11,13,1963,10,17,2025,61,354
12,8,1983,9,2,2025,41,279
11,11,2006,7,26,2026,19,262
3,7,1987,1,3,2025,37,312
12,9,1981,10,18,2025,43,324
12,6,1966,2,11,2026,59,82
1,26,1904,12,19,2026,122,358
7,9,1959,12,8,2025,66,169
9,9,1973,11,23,2026,53,88
2,20,1901,12,29,2026,125,343
6,30,2022,6,12,2026,3,348
1,13,2005,1,16,2025,20,8
5,1,1993,11,28,2026,33,219
6,3,1963,9,14,2026,63,119
1,7,1938,2,8,2026,88,54
7,15,1960,9,14,2025,65,77
1,11,1941,8,2,2026,85,224
9,4,2010,6,19,2025,14,292
9,9,1901,3,15,2025,123,218
9,6,1975,1,24,2025,49,153
2,12,1958,5,9,2026,68,103
3,6,1922,5,10,2025,103,91
12,6,1940,3,5,2025,84,110
2,6,1919,7,11,2026,107,182
3,6,1930,8,20,2025,95,191
8,24,2004,11,4,2026,22,77
8,11,1975,11,4,2025,50,98
10,13,1953,8,9,2025,71,318
7,20,1925,12,31,2026,101,189
10,6,1955,1,10,2026,70,114
12,1,1929,1,7,2025,95,61
3,28,1914,5,11,2025,111,72
4,19,1972,1,5,2026,53,274
10,9,1954,1,8,2025,70,109
3,17,1963,10,6,2026,63,219
4,17,2007,12,4,2026,19,236
1,30,2018,10,29,2025,7,274
10,16,1955,6,14,2026,70,259
3,16,1907,5,9,2026,119,84
1,29,2010,4,16,2026,16,81
2,13,1963,3,16,2026,63,47
5,3,1960,8,8,2025,65,113
12,2,1957,1,20,2025,67,66
3,4,1944,12,27,2026,82,318
5,28,2007,4,17,2025,17,329
10,25,1956,2,17,2025,68,132
2,10,1976,3,2,2025,49,33
7,11,1916,10,1,2026,110,109
3,29,1917,4,11,2025,108,40
12,24,1928,8,25,2026,97,268
12,7,1925,11,29,2025,100,17
2,25,2017,5,10,2025,8,76
1,1,1996,11,17,2026,30,328
1,22,1935,11,17,2026,91,322
1,8,1978,5,1,2026,48,125
1,11,1974,6,9,2025,51,162
3,15,1959,4,7,2025,66,40
4,10,1977,2,13,2026,48,321
8,8,1927,8,8,2026,99,25
12,20,1967,11,7,2026,58,337
2,24,2007,1,9,2026,18,324
12,10,1939,1,23,2025,85,66
3,5,1909,11,9,2026,117,278
4,29,2020,1,28,2025,4,275
9,20,1941,9,12,2026,85,13
5,29,1921,1,14,2026,104,256
5,20,1996,12,1,2026,30,202
8,14,1947,5,1,2026,78,280
1,10,2013,2,6,2026,13,30
11,16,1918,2,13,2025,106,116
1,12,2008,5,15,2025,17,128
10,13,1962,9,9,2025,62,347
4,27,1952,4,17,2026,74,8
8,5,1922,10,16,2025,103,98
4,23,1975,11,22,2025,50,226
7,29,2016,7,30,2026,10,3
5,8,1933,6,10,2026,93,56
5,17,1949,3,8,2025,75,314
3,19,1979,1,25,2026,46,324
11,5,2009,2,3,2025,15,94
9,24,1907,4,6,2025,117,224
3,14,1985,10,14,2025,40,224
2,11,1981,12,15,2025,44,318
1,11,1922,9,15,2026,104,273
1,7,1958,10,18,2025,67,301
3,2,1949,5,21,2026,77,99
12,7,1920,5,20,2026,105,190
1,4,1958,5,20,2026,68,153
12,13,1979,7,23,2025,45,234
3,15,1988,10,22,2026,38,230
11,18,1992,11,21,2026,34,11
11,1,1956,6,17,2025,68,245
7,28,1966,8,10,2025,59,28
5,2,1941,1,8,2025,83,272
2,5,1943,3,13,2025,82,57
3,31,1996,10,9,2026,30,199
8,30,2012,9,22,2026,14,26
11,8,1973,1,30,2026,52,96
4,16,1976,8,19,2026,50,137
9,9,1905,1,27,2026,120,170
1,26,2003,8,29,2025,22,221
10,5,1914,6,24,2026,111,290
12,10,1944,4,25,2026,81,156
1,24,2002,2,28,2026,24,41
1,26,1910,5,6,2026,116,129
6,21,1937,6,12,2026,89,13
1,24,2009,4,18,2026,17,88
12,7,1938,12,25,2025,87,40
10,15,1911,10,14,2026,115,28
9,6,1995,3,31,2026,30,214
6,28,1965,9,4,2026,61,83
1,7,1944,10,24,2026,82,311
9,11,1974,2,25,2026,51,180
9,19,1963,6,27,2025,61,297
1,17,1934,11,18,2025,91,328
11,14,1957,1,1,2026,68,65
10,18,1929,11,22,2025,96,59
6,8,1933,11,18,2026,93,186
11,25,2003,9,2,2025,21,287
5,27,1987,4,12,2025,37,330
7,14,2007,6,29,2026,18,355
1,13,1930,4,16,2026,96,117
12,10,1979,9,6,2025,45,282
1,28,1960,7,25,2025,65,195
10,30,2020,2,26,2025,4,120
9,21,1974,8,25,2025,50,351
11,5,2015,7,24,2026,10,264
6,23,1907,7,8,2025,118,45
5,12,2000,1,25,2026,25,264
9,11,1910,11,26,2026,116,105
2,11,2015,4,7,2026,11,58
5,22,1927,12,31,2025,98,248
3,30,1987,6,22,2025,38,94
3,18,1982,8,16,2026,44,162
9,17,1913,5,21,2025,111,274
4,16,1914,2,10,2025,110,328
12,8,1971,8,18,2026,54,267
1,31,1936,8,20,2025,89,224
5,30,1947,11,6,2025,78,180
8,22,1906,5,17,2026,119,298
9,20,1982,5,19,2025,42,252
7,17,1959,7,3,2026,67,3
1,19,2001,3,9,2026,25,55
1,27,1991,5,14,2026,35,116
11,6,1960,2,13,2026,65,115
1,22,1903,7,3,2026,123,193
8,9,1975,7,25,2025,49,363
12,16,1952,8,2,2026,73,247
1,20,1958,9,24,2026,68,264
3,23,2020,3,5,2026,5,348
6,4,1946,3,28,2025,78,317
11,16,1923,6,30,2025,101,252
9,7,1917,8,4,2025,107,358
3,8,1969,1,24,2026,56,336
11,2,1987,10,12,2025,37,354
12,11,2009,9,29,2026,16,296
6,11,1967,12,13,2025,58,200
12,18,1926,8,23,2026,99,273
12,20,2022,1,19,2026,3,31
11,12,2013,8,5,2026,12,269
11,30,1964,11,14,2026,61,364
11,16,2000,9,5,2026,25,299
9,18,2024,2,1,2026,1,136
6,30,1989,8,10,2026,37,50
1,25,1953,8,14,2026,73,219
5,20,2005,12,8,2026,21,207
8,18,1903,8,28,2026,123,41
7,7,1975,2,26,2026,50,247
11,20,1994,4,29,2026,31,168
5,8,1988,10,14,2025,37,168
11,11,1974,5,19,2026,51,202
11,4,1978,6,20,2025,46,240
1,11,1925,8,18,2026,101,244
6,20,1976,5,23,2026,49,349
11,19,1916,2,26,2025,108,126
8,15,1996,6,18,2025,28,314
1,29,1996,10,4,2025,29,256
10,6,2010,7,6,2025,14,277
1,29,1946,4,3,2026,80,84
10,18,2015,8,6,2026,10,295
6,6,1946,11,3,2026,80,170
10,30,2019,7,24,2026,6,269
10,26,1975,2,16,2026,50,126
8,15,2002,10,19,2025,23,71
3,18,1941,12,31,2026,85,309
10,16,1927,3,7,2026,98,167
6,5,1921,3,3,2025,103,297
3,12,2009,1,18,2026,16,316
11,12,1984,7,14,2025,40,254
11,12,1994,2,7,2026,31,95
8,9,1904,12,11,2025,121,154
5,3,1976,6,15,2026,50,55
2,4,1936,9,7,2026,90,238
12,25,1962,1,20,2025,62,42
1,18,1915,2,25,2025,110,66
9,3,1964,10,3,2025,61,45
1,13,1911,6,9,2025,114,176
8,9,1976,8,27,2025,49,30
5,26,1951,4,3,2026,74,331
2,7,1948,11,4,2025,77,290
3,27,1939,10,10,2026,87,219
11,30,1946,7,13,2025,78,245
10,8,1992,1,5,2026,33,97
12,7,1938,12,5,2026,88,20
1,6,1991,10,28,2025,34,304
9,17,1903,5,30,2026,122,286
12,18,2015,6,7,2026,10,174
2,18,1939,10,11,2026,87,257
2,23,1979,9,21,2025,46,222
4,13,1958,4,12,2026,68,16
10,8,1929,11,3,2025,96,50
8,5,1973,7,10,2025,51,352
8,16,1925,5,25,2026,100,307
1,13,1904,9,22,2026,122,283
4,10,1981,9,16,2025,44,170
3,9,1975,8,11,2025,50,168
11,3,1951,4,8,2026,74,175
6,8,2003,3,22,2026,22,293
8,17,1907,2,6,2026,118,203
9,4,1933,12,15,2025,92,125
11,17,1903,1,7,2025,121,82
12,30,1943,10,17,2026,82,312
2,6,2004,5,12,2026,22,101
10,14,2011,4,15,2026,14,187
6,16,1966,6,29,2026,60,28
6,7,2024,9,13,2026,2,98
3,28,1920,1,29,2025,104,333
1,23,1951,9,19,2026,75,258
10,9,1918,11,26,2026,108,75
5,5,1969,9,9,2025,56,141
6,18,1915,7,27,2025,110,67
8,14,1914,4,9,2025,110,266
8,13,1932,8,21,2026,94,31
3,17,2023,7,8,2025,2,114
1,22,1969,9,2,2025,56,237
1,14,1962,1,6,2025,63,8
8,20,2013,6,4,2026,12,291
12,19,1947,4,20,2026,78,142
2,24,1969,7,27,2026,57,167
9,19,1928,10,24,2025,97,59
10,15,2020,5,6,2026,5,204
12,20,1973,5,8,2025,51,152
10,31,1923,8,3,2025,101,302
11,24,1900,1,14,2026,125,82
10,23,1939,12,14,2025,86,74
6,20,1908,4,1,2025,116,314
6,22,1912,12,16,2026,114,205
8,2,2002,7,6,2026,23,344
7,3,1974,10,27,2025,51,129
4,24,1977,8,4,2025,48,114
11,30,1982,10,3,2026,43,318
3,10,1991,6,3,2025,34,94
7,30,2009,12,3,2026,17,130
9,30,1969,8,15,2026,56,333
1,6,1915,11,10,2026,111,336
9,26,2001,3,23,2025,23,184
12,5,1935,10,21,2025,89,343
1,23,1952,8,11,2025,73,219
6,18,2010,6,17,2025,15,3
3,10,1998,12,13,2026,28,285
5,27,1935,3,13,2025,89,313
1,6,1958,4,24,2026,68,125
1,27,1958,1,11,2025,67,1
11,24,1954,3,1,2025,70,115
9,21,2009,12,18,2026,17,92
7,19,1963,1,21,2026,62,202
6,3,2011,10,18,2025,14,141
4,22,1946,10,6,2026,80,187
7,12,1956,6,21,2025,68,361
5,29,2007,1,30,2025,17,251
6,11,2023,3,10,2026,2,273
3,23,1908,8,5,2026,118,164
1,28,1938,2,26,2025,87,51
3,30,1985,10,31,2025,40,225
2,27,1998,3,23,2026,28,31
8,23,2019,3,27,2025,5,218
11,15,1927,10,30,2025,98,9
1,13,1987,11,29,2025,38,330
2,25,1906,3,25,2026,120,58
8,13,1927,6,17,2026,98,333
4,13,1964,4,12,2026,62,14
8,23,1951,6,12,2026,74,312
2,14,1962,3,20,2025,63,50
1,5,1903,6,13,2026,123,190
5,25,1946,5,23,2026,80,18
8,18,2003,8,1,2025,21,354
1,28,1982,10,23,2026,44,279
5,6,1999,10,10,2026,27,164
6,24,1915,7,4,2026,111,38
10,11,1936,3,12,2025,88,174
4,7,1985,12,26,2025,40,273
12,4,1968,8,13,2026,57,266
11,16,1964,12,28,2025,61,57
4,14,1975,12,31,2025,50,274
6,29,1991,11,16,2025,34,149
2,21,2022,6,13,2025,3,113
11,13,1948,12,9,2025,77,45
2,15,2020,11,18,2025,5,278
5,27,1943,10,6,2025,82,153
11,23,1976,9,6,2026,49,299
1,6,1924,1,26,2025,101,46
3,28,1921,5,12,2025,104,71
4,6,2002,11,20,2026,24,234
5,4,1982,9,29,2025,43,159
6,22,1980,11,29,2026,46,171
5,22,2001,2,26,2025,23,286
8,3,1934,12,10,2025,91,152
9,21,1954,12,24,2025,71,112
10,10,2008,10,6,2026,18,0
7,24,1962,4,23,2026,63,289
8,11,1988,10,29,2026,38,88
12,26,1995,10,29,2026,30,315
9,30,1968,10,13,2026,58,27
2,24,1923,3,31,2026,103,61
5,25,1957,9,23,2025,68,138
3,9,1948,8,8,2025,77,171
9,10,1909,11,18,2025,116,98
9,18,1973,11,8,2026,53,64
3,10,1989,6,20,2025,36,111
3,4,1934,11,30,2025,91,294
6,18,2024,5,26,2025,0,342
9,6,1906,2,22,2026,119,199
5,26,1925,11,3,2025,100,186
6,9,1901,12,14,2025,124,219
7,11,1945,4,1,2025,79,284
10,24,1967,5,8,2025,57,211
6,27,2020,12,24,2025,5,181
7,28,1930,2,15,2026,95,226
8,25,1923,9,21,2025,102,53
5,19,1970,4,26,2026,55,356
2,7,1998,3,28,2026,28,56
2,17,1990,12,31,2025,35,326
5,8,1954,10,27,2026,72,190
9,20,1935,2,19,2026,90,175
11,24,1969,3,8,2026,56,118
6,16,1909,10,18,2025,116,153
9,14,1946,6,8,2026,79,287
7,10,1949,5,13,2026,76,326
8,23,2023,1,15,2025,1,146
6,3,1935,9,4,2025,90,116
12,9,1986,6,26,2026,39,209
10,2,1942,6,23,2025,82,285
10,26,2003,5,27,2025,21,219
6,15,1944,7,15,2026,82,50
7,17,1918,9,15,2026,108,87
6,24,1900,5,23,2026,125,364
5,2,1986,12,7,2025,39,229
10,20,1909,7,15,2025,115,297
10,2,2013,3,13,2025,11,165
5,26,2025,6,26,2025,0,31
2,17,1940,6,24,2025,85,149
6,8,1903,12,12,2025,122,218
6,14,1976,7,19,2025,49,47
4,5,1903,6,9,2025,122,96
1,29,1934,5,18,2026,92,132
7,18,2001,10,3,2025,24,83
10,19,1983,3,3,2025,41,146
6,16,1968,2,7,2026,57,250
1,7,1954,6,12,2025,71,174
11,18,1997,11,12,2025,28,1
7,27,1931,12,10,2026,95,160
7,6,1909,1,8,2026,116,215
3,14,2000,9,22,2025,25,198
3,15,1986,2,17,2025,38,349
12,11,1973,4,3,2025,51,126
7,23,1936,6,21,2026,89,355
8,4,2014,7,24,2025,10,357
10,14,1923,10,2,2026,103,14
5,17,1920,3,31,2026,105,344
10,22,1977,6,28,2025,47,261
1,31,1919,2,4,2026,107,31
4,2,2009,12,14,2026,17,260
3,17,1956,2,20,2025,68,357
6,30,1978,10,31,2026,48,135
4,5,2020,6,13,2026,6,70
2,10,1944,3,24,2025,81,63
7,29,1941,5,23,2025,83,319
8,19,1977,11,5,2025,48,90
6,17,1993,9,5,2025,32,88
5,1,1984,4,29,2026,42,8
5,5,1921,1,12,2025,103,278
4,18,1941,3,26,2026,84,363
3,31,1961,7,1,2025,64,108
5,9,1950,4,27,2025,75,7
10,29,1916,7,8,2026,109,279
4,7,1937,12,1,2026,89,260
9,15,1906,12,14,2026,120,120
9,16,1987,5,28,2025,37,264
10,18,1948,3,11,2025,76,163
2,10,1908,1,22,2025,117,11
8,7,1907,9,9,2026,119,63
8,28,2022,9,2,2026,4,6
10,26,1993,11,29,2025,32,42
3,21,2006,1,22,2025,18,312
6,23,1907,5,23,2026,118,364
9,14,1948,1,27,2026,77,154
2,7,1945,12,3,2025,80,319
3,29,1952,5,10,2026,74,60
10,25,1972,7,10,2025,52,271
1,2,1934,3,29,2026,92,109
12,23,1959,6,24,2025,65,200
4,16,1906,3,17,2025,119,0
8,17,1933,1,11,2025,91,170
4,27,1953,10,29,2026,73,203
3,16,1917,12,27,2025,108,313
1,19,1907,7,5,2026,119,197
12,9,2014,10,8,2026,11,306
9,1,1911,8,27,2025,114,24
5,6,1950,11,3,2025,75,200
11,11,1971,12,3,2026,55,36
10,17,1976,11,12,2025,49,38
12,25,1907,2,11,2026,118,78
3,3,1956,3,31,2025,69,45
2,20,1954,2,3,2025,71,1
7,17,1923,5,25,2025,101,338
5,5,1917,4,28,2026,109,20
9,8,1933,8,21,2026,93,5
11,8,1958,8,14,2026,67,296
7,21,1963,2,25,2025,61,235
6,3,1986,1,8,2026,39,229
12,24,1951,4,29,2025,73,145
9,12,1911,7,12,2026,114,332
2,18,1977,9,30,2026,49,236
5,17,1976,10,3,2026,50,151
3,4,1965,2,13,2026,60,361
8,26,1954,11,23,2025,71,107
5,9,1987,3,16,2026,38,321
11,4,2013,6,23,2025,11,234
4,7,1925,11,11,2025,100,243
8,19,2011,10,16,2025,14,62
9,29,1975,7,25,2026,50,312
5,23,1984,7,21,2025,41,69
4,10,1912,7,14,2025,113,123
9,28,2007,6,25,2025,17,275
12,31,1914,7,4,2025,110,213
12,30,1945,1,20,2026,80,41
11,2,1930,12,17,2026,96,69
2,10,1942,4,30,2026,84,100
8,23,1927,12,1,2025,98,125
2,19,2021,9,26,2025,4,220
8,4,1939,8,4,2026,87,22
6,8,2000,9,10,2026,26,100
2,3,1987,5,30,2025,38,126
1,28,1935,12,5,2025,90,334
7,21,1995,5,3,2025,29,294
2,20,2001,9,29,2026,25,227
10,26,2019,2,19,2026,6,118
10,8,2009,2,1,2025,15,120
10,29,1960,7,6,2026,65,266
5,17,1993,4,5,2025,31,331
6,15,1912,11,15,2025,113,181
5,27,1972,3,18,2026,53,308
2,3,1999,3,13,2026,27,45
5,27,1935,8,17,2025,90,105
7,14,1960,1,22,2026,65,208
2,24,2024,6,4,2025,1,101
6,6,2014,2,3,2026,11,245
8,16,1994,9,3,2026,32,26
8,2,1945,12,21,2026,81,161
7,9,1951,4,28,2025,73,312
12,5,1949,2,4,2026,76,80
5,30,1969,9,18,2026,57,125
8,15,1953,6,2,2025,71,309
4,12,1943,11,3,2025,82,226
8,15,1910,12,13,2026,116,149
11,14,1931,1,20,2025,93,91
8,19,1972,7,16,2026,53,344
6,20,1945,10,21,2026,81,143
6,15,2018,3,1,2026,7,261
4,4,1946,12,6,2026,80,266
10,3,1958,10,18,2025,67,32
8,16,1968,8,17,2026,58,15
11,11,1931,3,7,2026,94,140
7,3,1911,6,26,2025,114,22
11,3,1939,2,5,2025,85,116
10,15,1957,3,24,2026,68,177
5,15,1962,11,12,2026,64,197
6,1,1901,10,22,2025,124,174
3,12,1975,7,16,2026,51,139
5,28,1939,5,20,2026,87,14
5,13,1998,8,16,2025,27,102
12,11,1960,11,5,2026,65,345
5,22,1986,8,18,2025,39,98
9,11,1963,6,15,2025,61,293
7,24,1986,10,1,2026,40,79
4,17,1924,7,10,2025,101,109
4,3,1959,3,11,2025,65,359
5,17,1906,11,16,2026,120,213
1,3,2006,8,11,2025,19,225
5,10,2010,7,8,2026,16,63
11,17,1981,1,8,2026,44,63
4,28,1949,2,27,2025,75,324
4,24,1926,2,12,2026,99,319
11,12,1956,6,28,2025,68,245
9,26,1954,6,13,2026,71,278
1,3,1982,1,4,2025,43,12
11,21,1982,4,16,2025,42,157
3,11,1916,3,21,2026,110,37
2,19,1983,2,19,2025,42,11
6,26,1973,1,26,2026,52,227
12,1,1995,3,12,2026,30,109
11,12,1978,9,1,2025,46,305
4,16,2011,12,9,2026,15,241
9,6,2016,11,30,2026,10,87
6,14,1981,10,17,2025,44,136
2,16,1968,6,21,2025,57,140
5,27,1982,3,25,2025,42,313
11,11,1997,10,14,2026,28,344
9,4,1972,10,3,2025,53,42
10,3,2008,2,4,2025,16,128
2,1,1928,1,23,2026,98,16
3,1,1998,12,16,2026,28,297
3,6,1997,11,29,2025,28,275
3,8,1964,2,19,2025,60,363
5,21,2006,7,27,2026,20,72
9,29,1916,8,10,2025,108,342
7,19,2015,3,3,2025,9,230
3,19,1979,10,25,2026,47,232
1,16,1956,8,2,2026,70,216
9,5,1920,2,21,2025,104,195
12,10,1915,2,14,2026,110,94
10,1,1959,8,2,2025,65,322
11,10,1970,6,18,2026,55,234
1,4,1943,3,30,2026,83,106
10,27,1967,11,28,2025,58,47
9,10,1901,11,23,2026,125,105
7,28,1929,7,27,2025,96,23
5,6,2023,12,2,2025,2,211
5,3,1994,10,2,2025,31,160
12,25,2024,5,4,2025,0,130
4,18,1965,5,31,2025,60,58
10,29,1954,1,16,2026,71,97
1,9,1916,6,16,2025,109,186
3,10,1900,3,29,2025,125,50
12,28,2011,7,12,2025,13,200
3,30,1905,10,9,2025,120,223
2,7,1902,8,30,2025,123,235
2,20,1950,11,26,2026,76,298
4,18,2010,9,25,2025,15,164
10,12,1981,3,21,2025,43,171
3,20,2005,5,17,2025,20,63
6,28,1948,4,1,2025,76,296
10,4,1910,1,4,2025,114,121
6,17,1918,7,19,2026,108,59
4,27,2024,11,16,2025,1,203
2,7,1989,3,2,2025,36,32
5,4,1995,6,2,2025,30,37
5,28,1989,5,4,2025,35,350
6,13,1902,2,5,2025,122,268
6,18,1913,8,30,2025,112,101
8,6,1952,4,25,2025,72,280
2,13,1995,10,16,2026,31,253
6,3,1973,9,9,2025,52,111
9,6,1916,6,30,2026,109,324
7,7,1950,5,7,2025,74,323
4,18,1963,9,7,2026,63,158
11,26,1943,8,3,2026,82,271
8,30,1955,2,9,2026,70,181
9,25,2010,9,21,2026,16,0
4,15,1932,5,8,2026,94,46
3,3,1911,11,13,2025,114,284
12,12,1977,5,4,2025,47,155
6,24,1945,7,29,2025,80,55
2,15,1949,8,18,2026,77,203
4,14,1904,5,4,2025,121,50
4,11,1904,10,27,2025,121,229
12,19,1954,7,20,2025,70,231
2,21,1906,9,28,2026,120,249
12,6,1906,1,20,2026,119,75
8,30,1957,10,14,2025,68,62
7,19,1941,11,15,2026,85,140
8,28,1971,10,5,2025,54,52
3,15,2018,4,5,2025,7,23
2,10,1908,12,24,2026,118,347
3,28,1915,6,20,2026,111,112
8,21,1998,8,19,2025,27,5
3,27,1992,5,30,2025,33,72
8,8,1917,2,17,2025,107,220
5,1,1983,2,2,2025,41,288
10,29,1963,5,4,2026,62,203
4,2,1982,6,9,2025,43,79
12,29,1935,5,1,2025,89,146
9,25,1902,3,22,2026,123,209
2,4,1930,4,26,2026,96,105
1,26,1948,8,3,2026,78,209
11,14,2022,12,27,2025,3,44
5,1,1907,8,5,2025,118,126
8,3,1957,4,14,2025,67,271
3,18,1927,7,4,2025,98,133
3,19,1939,3,25,2026,87,28
2,10,1903,4,18,2025,122,98
7,11,1953,3,21,2025,71,271
12,22,2009,11,13,2026,16,330
5,3,1916,10,15,2026,110,192
6,12,1938,10,30,2026,88,162
12,25,1973,8,21,2025,51,252
1,28,2022,7,26,2025,3,180
5,15,1968,3,27,2026,57,330
3,24,2020,6,25,2025,5,94
5,30,1901,12,24,2025,124,239
3,5,1901,2,5,2025,124,3
1,19,1930,8,29,2026,96,246
12,4,2007,5,23,2025,17,175
2,23,2020,4,4,2026,6,42
12,9,1935,10,24,2025,89,342
1,22,1942,9,7,2025,83,249
11,1,1991,1,5,2026,34,74
10,31,2012,2,5,2025,12,100
1,6,1946,8,15,2026,80,241
7,1,2001,11,14,2025,24,142
7,5,1928,5,29,2026,97,352
4,26,1943,3,22,2025,81,351
3,17,1925,7,13,2026,101,143
1,21,1926,7,8,2026,100,193
7,18,1944,7,28,2026,82,30
1,4,1926,8,17,2025,99,250
8,2,1984,2,22,2026,41,214
1,12,1970,12,14,2025,55,350
12,8,2005,3,26,2026,20,113
3,18,1921,8,11,2025,104,172
10,11,2009,4,29,2025,15,204
4,20,1994,10,8,2026,32,179
3,30,1932,8,8,2026,94,154
9,24,2002,9,1,2025,22,348
7,23,2009,3,10,2026,16,234
2,2,1929,4,12,2025,96,93
11,3,1914,10,10,2026,112,4
2,4,1964,8,1,2026,62,194
2,25,1976,6,2,2026,50,110
11,13,1957,9,26,2026,68,334
3,15,1973,8,3,2026,53,154
6,24,1990,1,20,2026,35,219
10,17,1935,3,31,2025,89,188
7,27,1946,4,29,2025,78,296
7,3,1900,9,10,2026,126,100
12,20,1987,2,4,2025,37,56
12,5,1997,4,13,2025,27,136
8,22,1916,11,21,2026,110,118
9,3,1937,5,5,2026,88,266
5,11,1928,10,27,2025,97,193
12,14,1923,5,30,2026,102,193
7,17,1903,8,16,2026,123,61
5,4,2012,9,10,2026,14,132
12,11,1949,4,30,2025,75,159
6,9,1918,7,13,2025,107,61
1,16,1957,6,1,2025,68,153
1,16,1923,8,23,2026,103,245
6,23,1929,7,10,2025,96,41
9,7,1982,11,11,2025,43,76
11,19,1966,10,20,2026,59,350
12,27,1993,8,29,2025,31,253
8,15,1957,3,2,2025,67,216
12,14,1948,12,12,2025,77,17
2,24,1959,12,19,2025,66,315
7,5,1983,3,17,2025,41,266
7,19,1999,12,14,2025,26,155
11,7,1956,5,19,2026,69,210
7,19,1905,11,11,2026,121,145
5,14,1935,5,9,2025,90,18
9,10,1992,6,18,2025,32,289
3,9,2005,1,24,2025,19,326
1,3,2022,5,6,2025,3,124
2,7,1981,5,26,2026,45,119
3,10,1935,11,1,2026,91,259
5,14,1926,12,18,2025,99,243
6,4,1932,2,2,2026,93,266
6,30,1900,2,20,2025,124,266
7,19,1982,12,22,2025,43,167
6,14,1999,4,19,2025,25,316
8,23,1962,4,15,2025,62,251
